source_user,target_user,interaction_type,weight,timestamp
user_0533,user_0112,retweet,3,2024-08-30 14:36:54.004264
user_0762,user_0434,reply,3,2024-08-27 14:36:54.004980
user_0224,user_0449,follow,1,2024-06-29 14:36:54.005408
user_0790,user_0633,mention,3,2025-03-16 14:36:54.005779
user_0046,user_0803,retweet,2,2024-08-16 14:36:54.006134
user_0236,user_0167,retweet,1,2025-03-11 14:36:54.006487
user_0717,user_0409,follow,2,2025-02-19 14:36:54.006835
user_0374,user_0558,follow,2,2024-06-03 14:36:54.007186
user_0115,bot_047,follow,3,2025-05-13 14:36:54.007551
user_0596,user_0324,reply,3,2024-10-27 14:36:54.007900
user_0447,user_0813,reply,1,2024-07-30 14:36:54.008255
user_0053,user_0250,retweet,3,2025-05-06 14:36:54.008815
user_0482,user_0106,mention,2,2024-05-25 14:36:54.009355
user_0490,user_0350,follow,2,2025-03-09 14:36:54.009726
user_0699,user_0252,mention,2,2025-01-14 14:36:54.010083
user_0473,user_0746,retweet,3,2025-03-13 14:36:54.010438
user_0262,user_0622,retweet,2,2025-03-22 14:36:54.010788
user_0891,bot_011,retweet,3,2025-05-07 14:36:54.011138
user_0062,user_0172,retweet,1,2025-05-16 14:36:54.011489
user_0836,user_0009,follow,2,2024-06-09 14:36:54.011836
user_0174,bot_075,follow,3,2024-08-27 14:36:54.012281
user_0070,user_0099,retweet,1,2024-08-12 14:36:54.012705
user_0194,user_0830,retweet,2,2024-08-22 14:36:54.013413
user_0460,user_0537,follow,1,2025-04-27 14:36:54.013817
user_0310,user_0204,follow,2,2024-07-09 14:36:54.014178
user_0163,user_0817,retweet,2,2024-06-02 14:36:54.014534
user_0029,bot_044,retweet,2,2025-01-03 14:36:54.014887
user_0426,user_0749,reply,2,2024-11-25 14:36:54.015237
user_0366,user_0851,follow,3,2025-04-16 14:36:54.015605
user_0581,user_0035,mention,1,2024-12-27 14:36:54.015969
user_0008,user_0207,reply,2,2025-05-19 14:36:54.016317
user_0915,user_0774,mention,1,2024-08-19 14:36:54.016678
user_0835,user_0908,reply,1,2024-07-30 14:36:54.017120
user_0648,user_0537,retweet,3,2024-12-16 14:36:54.017550
user_0383,user_0082,mention,1,2024-06-19 14:36:54.017924
user_0606,user_0100,mention,3,2025-01-06 14:36:54.018276
user_0129,user_0113,retweet,1,2024-06-06 14:36:54.018625
user_0143,bot_015,follow,1,2025-02-06 14:36:54.018977
user_0087,user_0048,follow,1,2025-05-20 14:36:54.019325
user_0326,user_0329,retweet,3,2024-10-27 14:36:54.019672
user_0224,user_0890,reply,1,2025-04-07 14:36:54.020057
user_0180,user_0537,mention,2,2024-08-17 14:36:54.020428
user_0771,user_0027,follow,3,2024-08-01 14:36:54.020782
user_0817,user_0090,reply,3,2025-05-12 14:36:54.021211
user_0194,user_0409,reply,2,2024-07-23 14:36:54.021614
user_0655,user_0817,mention,2,2025-03-01 14:36:54.022006
user_0677,user_0715,mention,1,2024-08-31 14:36:54.022359
user_0443,user_0217,follow,1,2024-05-28 14:36:54.022708
user_0373,user_0473,follow,2,2024-10-28 14:36:54.023058
user_0236,user_0453,follow,2,2024-05-26 14:36:54.023405
user_0282,user_0472,reply,2,2025-02-24 14:36:54.023754
user_0321,bot_011,retweet,2,2024-11-04 14:36:54.024106
user_0521,user_0783,reply,3,2025-03-25 14:36:54.024462
user_0577,user_0240,mention,2,2024-12-16 14:36:54.024852
user_0568,bot_077,retweet,3,2025-05-12 14:36:54.025213
user_0612,user_0075,follow,3,2024-08-17 14:36:54.025601
user_0916,user_0825,retweet,1,2024-12-29 14:36:54.025973
user_0727,user_0829,reply,2,2024-06-26 14:36:54.026333
user_0149,user_0373,mention,2,2024-10-30 14:36:54.026686
user_0638,user_0767,reply,1,2025-02-17 14:36:54.027046
user_0163,user_0067,reply,3,2024-12-24 14:36:54.027429
user_0479,user_0796,follow,3,2024-12-26 14:36:54.027783
user_0103,user_0674,mention,3,2024-10-30 14:36:54.028129
user_0709,user_0315,retweet,1,2025-02-26 14:36:54.028476
user_0141,user_0236,retweet,3,2025-04-10 14:36:54.028834
user_0400,user_0600,retweet,2,2024-09-05 14:36:54.029181
user_0108,user_0714,retweet,3,2024-10-30 14:36:54.029538
user_0846,bot_042,follow,3,2024-06-03 14:36:54.029946
user_0784,user_0395,follow,2,2024-11-15 14:36:54.030304
user_0799,user_0855,reply,3,2025-01-11 14:36:54.030651
user_0200,user_0716,follow,1,2025-02-18 14:36:54.030998
user_0789,user_0881,mention,3,2025-02-24 14:36:54.031344
user_0071,user_0166,retweet,3,2025-02-17 14:36:54.031690
user_0586,user_0854,reply,3,2025-03-31 14:36:54.032035
user_0729,user_0447,reply,2,2024-11-12 14:36:54.032383
user_0894,bot_057,retweet,1,2024-06-21 14:36:54.032757
user_0705,user_0844,reply,1,2025-02-01 14:36:54.033106
user_0672,user_0050,mention,1,2024-05-25 14:36:54.033470
user_0203,user_0131,mention,1,2024-12-08 14:36:54.033835
user_0771,user_0162,retweet,2,2024-12-02 14:36:54.034244
user_0170,user_0572,mention,1,2025-02-27 14:36:54.034595
user_0475,bot_051,retweet,1,2024-06-16 14:36:54.034944
user_0042,user_0130,follow,2,2024-06-12 14:36:54.035297
user_0751,user_0546,retweet,3,2025-03-08 14:36:54.035643
user_0136,bot_019,mention,3,2024-08-29 14:36:54.035989
user_0206,user_0910,follow,3,2024-12-21 14:36:54.036336
user_0041,user_0330,reply,2,2024-08-22 14:36:54.036688
user_0447,user_0821,follow,2,2024-10-16 14:36:54.037036
user_0576,user_0786,reply,3,2025-04-02 14:36:54.037383
user_0885,user_0862,retweet,3,2024-05-30 14:36:54.037760
user_0316,user_0243,follow,2,2024-05-31 14:36:54.038158
user_0877,user_0571,retweet,1,2025-04-08 14:36:54.038516
user_0820,user_0519,reply,1,2025-02-24 14:36:54.038864
user_0380,user_0037,retweet,2,2024-09-06 14:36:54.039211
user_0074,user_0399,mention,2,2025-01-22 14:36:54.039558
user_0522,user_0267,reply,3,2024-08-18 14:36:54.039903
user_0497,user_0459,mention,1,2025-04-28 14:36:54.040263
user_0053,user_0460,retweet,2,2024-06-24 14:36:54.040612
user_0546,user_0717,retweet,3,2024-10-28 14:36:54.040960
user_0749,user_0333,reply,1,2025-03-06 14:36:54.041306
user_0621,user_0136,retweet,2,2025-04-07 14:36:54.041652
user_0180,user_0495,retweet,2,2024-07-08 14:36:54.042018
user_0086,user_0136,reply,2,2024-06-21 14:36:54.042437
user_0721,user_0088,follow,1,2024-07-22 14:36:54.042844
user_0741,user_0906,retweet,1,2024-09-30 14:36:54.043200
user_0187,user_0849,follow,3,2024-10-18 14:36:54.043549
user_0259,user_0432,follow,2,2024-11-16 14:36:54.043899
user_0290,user_0439,retweet,3,2024-08-05 14:36:54.044246
user_0755,user_0554,mention,2,2024-12-29 14:36:54.044598
user_0155,user_0427,reply,3,2025-04-07 14:36:54.044969
user_0762,user_0106,retweet,1,2025-05-07 14:36:54.045318
user_0550,user_0223,retweet,3,2025-01-12 14:36:54.045680
user_0541,user_0589,retweet,2,2025-02-05 14:36:54.046072
user_0267,user_0141,retweet,2,2024-11-24 14:36:54.046697
user_0254,user_0374,mention,3,2024-06-12 14:36:54.047143
user_0598,user_0009,follow,2,2025-04-10 14:36:54.047506
user_0711,user_0583,retweet,1,2025-02-18 14:36:54.047858
user_0765,user_0276,follow,2,2025-04-21 14:36:54.048210
user_0228,user_0443,reply,3,2024-09-20 14:36:54.048560
user_0404,user_0763,reply,1,2024-10-01 14:36:54.048916
user_0701,user_0036,retweet,3,2024-12-03 14:36:54.049268
user_0273,user_0178,follow,2,2024-09-30 14:36:54.049618
user_0421,user_0340,reply,3,2025-02-18 14:36:54.049970
user_0377,user_0442,reply,2,2024-11-09 14:36:54.050347
user_0880,user_0017,mention,2,2024-12-03 14:36:54.050782
user_0382,user_0053,retweet,3,2024-11-20 14:36:54.051170
user_0084,user_0486,follow,3,2024-12-08 14:36:54.051528
user_0411,user_0143,follow,3,2024-09-01 14:36:54.051886
user_0428,user_0581,follow,3,2024-11-08 14:36:54.052239
user_0553,bot_052,retweet,2,2024-09-15 14:36:54.052624
user_0806,user_0809,follow,1,2025-01-21 14:36:54.052976
user_0878,user_0306,follow,1,2025-04-19 14:36:54.053325
user_0517,user_0315,retweet,1,2024-06-09 14:36:54.053672
user_0146,bot_066,retweet,3,2025-01-22 14:36:54.054017
user_0339,user_0094,retweet,1,2025-04-09 14:36:54.054381
user_0135,user_0774,retweet,3,2025-05-15 14:36:54.054762
user_0827,user_0253,reply,1,2024-07-01 14:36:54.055235
user_0014,user_0758,follow,1,2024-08-19 14:36:54.055619
user_0407,user_0032,mention,1,2024-08-31 14:36:54.055981
user_0490,user_0127,reply,1,2024-07-22 14:36:54.056338
user_0011,user_0264,follow,2,2024-06-24 14:36:54.056689
user_0419,user_0808,follow,2,2025-04-29 14:36:54.057037
user_0529,user_0109,retweet,2,2024-08-13 14:36:54.057385
user_0657,user_0234,follow,1,2025-02-21 14:36:54.057743
user_0178,bot_055,retweet,3,2025-01-07 14:36:54.058158
user_0231,user_0911,follow,1,2025-03-17 14:36:54.058546
user_0813,user_0168,follow,3,2025-05-18 14:36:54.058915
user_0791,user_0351,follow,1,2024-08-28 14:36:54.059368
user_0708,user_0456,follow,2,2024-06-20 14:36:54.059740
user_0065,user_0889,retweet,2,2024-11-30 14:36:54.060116
user_0830,user_0507,follow,2,2025-02-02 14:36:54.060477
user_0760,user_0358,mention,3,2024-07-19 14:36:54.060825
user_0537,user_0669,reply,1,2024-10-20 14:36:54.061174
user_0232,user_0624,retweet,3,2024-10-22 14:36:54.061522
user_0662,user_0359,mention,2,2025-03-09 14:36:54.061869
user_0438,user_0651,retweet,3,2024-08-08 14:36:54.062216
user_0914,user_0459,reply,1,2025-01-18 14:36:54.062564
user_0176,bot_036,mention,2,2025-01-17 14:36:54.062973
user_0482,user_0087,retweet,1,2025-01-18 14:36:54.063352
user_0342,user_0229,follow,3,2024-12-02 14:36:54.063723
user_0557,user_0759,follow,3,2024-10-22 14:36:54.064072
user_0084,user_0713,reply,1,2025-03-20 14:36:54.064423
user_0645,user_0582,retweet,3,2024-05-26 14:36:54.064773
user_0918,user_0271,retweet,3,2024-12-29 14:36:54.065136
user_0854,user_0382,follow,1,2025-02-10 14:36:54.065483
user_0918,user_0778,mention,2,2025-02-25 14:36:54.065829
user_0882,user_0222,follow,2,2025-01-09 14:36:54.066179
user_0049,user_0351,mention,2,2024-06-11 14:36:54.066525
user_0648,user_0164,mention,3,2025-05-03 14:36:54.066903
user_0089,user_0215,mention,1,2024-11-28 14:36:54.067273
user_0342,user_0579,follow,1,2025-02-21 14:36:54.067648
user_0400,bot_027,retweet,1,2025-03-27 14:36:54.068014
user_0497,user_0216,retweet,1,2025-04-16 14:36:54.068367
user_0901,user_0860,retweet,2,2024-12-07 14:36:54.068720
user_0770,user_0422,mention,1,2024-12-23 14:36:54.069070
user_0530,user_0065,mention,1,2024-06-14 14:36:54.069417
user_0748,bot_034,reply,1,2025-01-18 14:36:54.069764
user_0490,user_0401,reply,2,2024-10-15 14:36:54.070112
user_0914,user_0838,retweet,2,2024-06-29 14:36:54.070458
user_0640,bot_041,follow,2,2024-06-22 14:36:54.070814
user_0747,user_0791,follow,2,2024-06-13 14:36:54.071244
user_0892,bot_044,mention,2,2025-03-15 14:36:54.071709
user_0863,user_0792,follow,3,2024-08-10 14:36:54.072107
user_0009,user_0461,mention,2,2025-02-25 14:36:54.072465
user_0755,user_0300,reply,3,2025-05-20 14:36:54.072821
user_0190,user_0087,mention,1,2024-12-21 14:36:54.073212
user_0387,user_0128,follow,3,2024-07-20 14:36:54.073711
user_0068,user_0166,mention,3,2024-12-29 14:36:54.074109
user_0622,user_0689,reply,2,2025-02-04 14:36:54.074470
user_0329,user_0108,follow,3,2024-11-14 14:36:54.074822
user_0365,user_0687,reply,1,2024-08-30 14:36:54.075283
user_0610,user_0404,follow,1,2024-12-11 14:36:54.075795
user_0375,user_0572,mention,2,2025-03-12 14:36:54.076187
user_0307,user_0118,retweet,3,2025-02-10 14:36:54.076553
user_0807,user_0751,mention,3,2024-12-18 14:36:54.076915
user_0205,user_0905,mention,3,2024-10-13 14:36:54.077272
user_0088,user_0718,reply,3,2024-10-27 14:36:54.077626
user_0492,user_0049,reply,2,2024-05-30 14:36:54.077975
user_0731,user_0025,mention,3,2024-11-19 14:36:54.078323
user_0098,user_0513,follow,1,2024-10-22 14:36:54.078680
user_0826,user_0875,follow,3,2024-07-10 14:36:54.079028
user_0143,user_0303,reply,3,2024-10-19 14:36:54.079398
user_0491,user_0870,mention,2,2024-05-31 14:36:54.079765
user_0611,user_0438,follow,1,2024-12-31 14:36:54.080162
user_0110,user_0151,reply,2,2024-10-16 14:36:54.080518
user_0591,user_0419,retweet,1,2024-11-14 14:36:54.080885
user_0172,user_0892,reply,2,2025-04-20 14:36:54.081233
user_0547,user_0840,reply,2,2024-10-21 14:36:54.081582
user_0133,user_0204,retweet,3,2024-06-21 14:36:54.081929
user_0685,user_0071,follow,3,2025-01-29 14:36:54.082275
user_0893,user_0401,follow,3,2024-12-09 14:36:54.082631
user_0188,bot_077,retweet,1,2025-03-31 14:36:54.082979
user_0183,user_0790,mention,3,2024-08-21 14:36:54.083325
user_0111,user_0655,mention,3,2025-02-04 14:36:54.083687
user_0896,user_0588,mention,2,2024-11-09 14:36:54.084067
user_0034,user_0298,mention,1,2025-02-09 14:36:54.084430
user_0518,user_0202,reply,2,2024-12-03 14:36:54.084781
user_0086,user_0472,reply,2,2024-11-27 14:36:54.085140
user_0574,user_0403,mention,3,2024-10-27 14:36:54.085489
user_0738,user_0351,reply,3,2024-11-30 14:36:54.085837
user_0445,user_0530,reply,3,2024-09-13 14:36:54.086182
user_0316,user_0334,follow,3,2024-06-20 14:36:54.086530
user_0049,user_0421,reply,3,2025-03-06 14:36:54.086879
user_0581,bot_026,mention,3,2024-09-02 14:36:54.087225
user_0590,user_0306,mention,1,2024-05-28 14:36:54.087574
user_0865,user_0903,reply,1,2024-09-10 14:36:54.087939
user_0221,user_0803,retweet,1,2025-04-20 14:36:54.088429
user_0445,bot_078,retweet,1,2024-06-09 14:36:54.088911
user_0097,user_0001,retweet,1,2024-11-13 14:36:54.089312
user_0764,user_0840,follow,3,2024-07-18 14:36:54.089666
user_0385,user_0128,retweet,1,2025-03-29 14:36:54.090019
user_0093,user_0012,retweet,1,2024-09-21 14:36:54.090368
user_0021,user_0210,reply,2,2025-01-22 14:36:54.090716
user_0127,user_0544,follow,2,2025-01-14 14:36:54.091066
user_0131,user_0516,mention,2,2025-03-04 14:36:54.091413
user_0324,bot_068,reply,3,2025-02-08 14:36:54.091761
user_0164,user_0407,retweet,2,2024-11-20 14:36:54.092126
user_0833,user_0184,mention,2,2024-07-08 14:36:54.092553
user_0725,user_0197,reply,1,2024-09-15 14:36:54.092929
user_0877,user_0528,mention,1,2025-02-16 14:36:54.093284
user_0512,user_0135,retweet,1,2025-03-03 14:36:54.093631
user_0282,user_0602,mention,1,2024-08-13 14:36:54.093979
user_0105,user_0024,mention,2,2024-07-10 14:36:54.094327
user_0463,user_0721,follow,2,2025-03-29 14:36:54.094674
user_0624,bot_012,follow,2,2025-01-31 14:36:54.095021
user_0228,user_0090,mention,2,2025-03-06 14:36:54.095383
user_0657,user_0838,mention,2,2024-09-16 14:36:54.095733
user_0865,user_0745,follow,3,2024-09-18 14:36:54.096092
user_0145,user_0537,mention,2,2024-11-12 14:36:54.096538
user_0067,user_0413,retweet,2,2024-05-26 14:36:54.097111
user_0796,user_0836,retweet,1,2024-09-15 14:36:54.097484
user_0430,user_0763,reply,3,2024-11-07 14:36:54.097838
user_0127,user_0451,reply,2,2024-06-30 14:36:54.098192
user_0064,user_0613,follow,3,2025-03-02 14:36:54.098544
user_0830,user_0616,follow,3,2025-03-23 14:36:54.098894
user_0285,user_0908,reply,2,2025-04-12 14:36:54.099241
user_0609,user_0880,reply,2,2024-09-19 14:36:54.099588
user_0121,user_0192,retweet,3,2024-10-29 14:36:54.099935
user_0109,user_0359,follow,3,2025-03-28 14:36:54.100341
user_0481,user_0722,mention,1,2024-07-20 14:36:54.100903
user_0852,user_0396,follow,1,2024-11-26 14:36:54.101411
user_0896,user_0138,mention,3,2025-03-24 14:36:54.101784
user_0053,user_0599,follow,1,2025-02-13 14:36:54.102143
user_0585,user_0623,reply,1,2024-11-18 14:36:54.102496
user_0534,user_0310,follow,3,2025-02-05 14:36:54.102850
user_0846,user_0081,retweet,2,2025-03-07 14:36:54.103207
user_0015,user_0246,mention,2,2025-05-14 14:36:54.103556
user_0433,user_0044,retweet,2,2024-12-25 14:36:54.103909
user_0799,user_0792,mention,2,2024-09-27 14:36:54.104432
user_0500,bot_057,follow,2,2025-04-09 14:36:54.105122
user_0096,user_0198,reply,1,2024-06-23 14:36:54.105556
user_0043,bot_026,retweet,3,2025-04-18 14:36:54.105918
user_0620,user_0486,retweet,1,2025-03-16 14:36:54.106274
user_0828,user_0049,mention,1,2024-06-22 14:36:54.106625
user_0598,user_0725,retweet,2,2024-12-21 14:36:54.106974
user_0546,bot_078,mention,1,2025-04-20 14:36:54.107323
user_0608,user_0088,retweet,3,2025-05-21 14:36:54.107671
user_0313,bot_031,mention,3,2025-02-08 14:36:54.108017
user_0000,user_0492,retweet,2,2025-02-10 14:36:54.108367
user_0009,user_0502,reply,2,2024-10-08 14:36:54.108932
user_0916,user_0045,follow,1,2025-03-11 14:36:54.109486
user_0626,user_0110,mention,3,2024-11-01 14:36:54.109876
user_0055,user_0639,mention,3,2025-03-23 14:36:54.110248
user_0666,user_0203,follow,2,2024-11-18 14:36:54.110605
user_0497,user_0361,follow,2,2024-11-06 14:36:54.110957
user_0012,user_0190,follow,2,2024-11-02 14:36:54.111316
user_0073,user_0456,mention,3,2025-01-27 14:36:54.111667
user_0165,bot_040,follow,2,2025-01-24 14:36:54.112018
user_0608,user_0576,follow,1,2025-01-14 14:36:54.112387
user_0351,user_0808,follow,1,2024-07-04 14:36:54.112898
user_0336,user_0192,follow,2,2024-12-07 14:36:54.113454
user_0714,user_0260,retweet,3,2024-12-23 14:36:54.113832
user_0585,user_0796,reply,2,2024-10-24 14:36:54.114192
user_0100,user_0476,retweet,1,2025-05-10 14:36:54.114545
user_0432,user_0076,retweet,2,2025-04-07 14:36:54.114894
user_0106,user_0539,follow,3,2024-12-20 14:36:54.115256
user_0782,user_0907,follow,3,2024-06-12 14:36:54.115605
user_0537,user_0648,mention,2,2025-02-21 14:36:54.115953
user_0432,user_0257,reply,3,2024-07-30 14:36:54.116304
user_0786,user_0192,follow,1,2024-11-21 14:36:54.116659
user_0830,user_0562,retweet,3,2024-12-21 14:36:54.117055
user_0354,user_0631,mention,1,2025-01-26 14:36:54.117690
user_0774,bot_045,mention,1,2024-07-18 14:36:54.118063
user_0829,user_0048,follow,2,2025-01-26 14:36:54.118417
user_0463,user_0063,retweet,1,2024-06-10 14:36:54.118771
user_0133,user_0831,retweet,3,2024-10-03 14:36:54.119121
user_0333,user_0730,follow,2,2024-11-06 14:36:54.119469
user_0160,user_0457,follow,3,2025-03-17 14:36:54.119872
user_0764,user_0841,reply,2,2025-02-05 14:36:54.120257
user_0285,user_0480,reply,1,2024-08-28 14:36:54.120617
user_0589,user_0647,mention,2,2024-12-26 14:36:54.120967
user_0815,user_0915,follow,2,2025-02-26 14:36:54.121349
user_0078,user_0124,mention,2,2024-07-24 14:36:54.121756
user_0379,user_0049,follow,3,2025-04-08 14:36:54.122131
user_0898,user_0102,mention,2,2025-02-13 14:36:54.122484
user_0077,user_0703,retweet,1,2024-09-28 14:36:54.122834
user_0133,user_0892,reply,2,2025-05-06 14:36:54.123186
user_0523,user_0099,reply,2,2025-04-03 14:36:54.123537
user_0070,user_0399,reply,2,2025-03-01 14:36:54.123883
user_0154,user_0484,follow,3,2025-03-16 14:36:54.124232
user_0522,user_0062,retweet,2,2025-03-16 14:36:54.124742
user_0534,user_0612,retweet,3,2025-02-20 14:36:54.125476
user_0528,user_0073,follow,1,2024-08-30 14:36:54.126143
user_0421,user_0759,reply,1,2025-04-19 14:36:54.126787
user_0630,user_0445,follow,2,2025-01-04 14:36:54.127343
user_0805,user_0283,follow,2,2024-12-06 14:36:54.127907
user_0521,user_0553,follow,3,2024-10-13 14:36:54.128470
user_0882,user_0688,mention,2,2024-06-04 14:36:54.129043
user_0105,user_0004,mention,2,2024-11-08 14:36:54.129735
user_0018,user_0561,follow,2,2024-06-04 14:36:54.130346
user_0773,user_0311,retweet,3,2025-01-04 14:36:54.130736
user_0840,bot_001,retweet,3,2025-01-20 14:36:54.131095
user_0308,user_0659,follow,1,2024-05-27 14:36:54.131450
user_0459,user_0172,mention,2,2024-09-24 14:36:54.131800
user_0853,user_0580,follow,2,2024-12-08 14:36:54.132152
user_0019,user_0135,retweet,1,2025-01-15 14:36:54.132512
user_0409,user_0341,reply,1,2025-04-10 14:36:54.132859
user_0085,user_0475,reply,2,2024-12-30 14:36:54.133209
user_0050,user_0161,follow,3,2024-08-31 14:36:54.133575
user_0119,user_0631,retweet,2,2024-06-17 14:36:54.133949
user_0056,user_0301,retweet,1,2025-05-06 14:36:54.134367
user_0731,user_0744,retweet,2,2024-08-14 14:36:54.134722
user_0585,user_0029,reply,2,2025-04-22 14:36:54.135159
user_0745,user_0713,retweet,3,2024-10-10 14:36:54.135519
user_0056,user_0099,retweet,3,2024-08-10 14:36:54.135878
user_0575,user_0374,retweet,1,2024-09-08 14:36:54.136227
user_0529,user_0606,retweet,2,2025-03-01 14:36:54.136589
user_0802,user_0354,mention,2,2025-02-03 14:36:54.136976
user_0765,user_0007,mention,2,2024-12-03 14:36:54.137339
user_0308,user_0825,retweet,1,2025-01-05 14:36:54.137699
user_0193,user_0105,mention,1,2025-05-11 14:36:54.138095
user_0807,user_0520,follow,3,2024-10-26 14:36:54.138545
user_0740,user_0781,retweet,3,2024-09-15 14:36:54.138902
user_0309,user_0639,retweet,2,2024-07-19 14:36:54.139248
user_0903,user_0449,reply,1,2024-11-23 14:36:54.139596
user_0012,user_0258,retweet,2,2025-02-09 14:36:54.139959
user_0890,user_0617,retweet,2,2025-02-05 14:36:54.140307
user_0667,user_0513,retweet,2,2024-09-08 14:36:54.140654
user_0638,user_0916,retweet,2,2025-02-25 14:36:54.141065
user_0203,bot_015,follow,2,2024-11-17 14:36:54.141420
